tool	rank	metric	sample	value
CLARK (149.6Gb)	order	Taxon counts	1	229.0
CLARK (149.6Gb)	family	Taxon counts	1	539.0
CLARK (149.6Gb)	genus	Taxon counts	1	2240.0
CLARK (149.6Gb)	species	Taxon counts	1	7520.0
CLARK (149.6Gb)	kingdom	Bray-Curtis distance	2	0.0007050761928607651
CLARK (149.6Gb)	phylum	Bray-Curtis distance	2	0.09128920904081739
CLARK (149.6Gb)	class	Bray-Curtis distance	2	0.13625136868247528
CLARK (149.6Gb)	order	Bray-Curtis distance	2	0.4141140889144259
CLARK (149.6Gb)	family	Bray-Curtis distance	2	0.30164282174106843
CLARK (149.6Gb)	genus	Bray-Curtis distance	2	0.3830153677495907
CLARK (149.6Gb)	species	Bray-Curtis distance	2	0.8242885768911075
CLARK (149.6Gb)	kingdom	Shannon diversity	2	0.04653620437952824
CLARK (149.6Gb)	kingdom	Shannon equitability	2	0.06713755128014065
CLARK (149.6Gb)	phylum	Shannon diversity	2	1.1439135634613298
CLARK (149.6Gb)	phylum	Shannon equitability	2	0.22922132371689088
CLARK (149.6Gb)	class	Shannon diversity	2	1.9440437096577552
CLARK (149.6Gb)	class	Shannon equitability	2	0.4194514317007211
CLARK (149.6Gb)	order	Shannon diversity	2	2.9251137134350267
CLARK (149.6Gb)	order	Shannon equitability	2	0.5387599009787727
CLARK (149.6Gb)	family	Shannon diversity	2	3.7208155032465444
CLARK (149.6Gb)	family	Shannon equitability	2	0.5913970618000317
CLARK (149.6Gb)	genus	Shannon diversity	2	4.712287093654143
CLARK (149.6Gb)	genus	Shannon equitability	2	0.610750388881976
CLARK (149.6Gb)	species	Shannon diversity	2	5.67128120036978
CLARK (149.6Gb)	species	Shannon equitability	2	0.6349903214088385
CLARK (149.6Gb)	kingdom	True positives	2	2.0
CLARK (149.6Gb)	kingdom	False negatives	2	0.0
CLARK (149.6Gb)	kingdom	False positives	2	0.0
CLARK (149.6Gb)	kingdom	Completeness	2	1.0
CLARK (149.6Gb)	kingdom	Purity	2	1.0
CLARK (149.6Gb)	kingdom	F1 score	2	1.0
CLARK (149.6Gb)	kingdom	Jaccard index	2	1.0
CLARK (149.6Gb)	phylum	True positives	2	12.0
CLARK (149.6Gb)	phylum	False negatives	2	0.0
CLARK (149.6Gb)	phylum	False positives	2	135.0
CLARK (149.6Gb)	phylum	Completeness	2	1.0
CLARK (149.6Gb)	phylum	Purity	2	0.08163265306122448
CLARK (149.6Gb)	phylum	F1 score	2	0.15094339622641506
CLARK (149.6Gb)	phylum	Jaccard index	2	0.08163265306122448
CLARK (149.6Gb)	class	True positives	2	21.0
CLARK (149.6Gb)	class	False negatives	2	0.0
CLARK (149.6Gb)	class	False positives	2	82.0
CLARK (149.6Gb)	class	Completeness	2	1.0
CLARK (149.6Gb)	class	Purity	2	0.20388349514563106
CLARK (149.6Gb)	class	F1 score	2	0.33870967741935487
CLARK (149.6Gb)	class	Jaccard index	2	0.20388349514563106
CLARK (149.6Gb)	order	True positives	2	40.0
CLARK (149.6Gb)	order	False negatives	2	0.0
CLARK (149.6Gb)	order	False positives	2	188.0
CLARK (149.6Gb)	order	Completeness	2	1.0
CLARK (149.6Gb)	order	Purity	2	0.17543859649122806
CLARK (149.6Gb)	order	F1 score	2	0.29850746268656714
CLARK (149.6Gb)	order	Jaccard index	2	0.17543859649122806
CLARK (149.6Gb)	family	True positives	2	83.0
CLARK (149.6Gb)	family	False negatives	2	5.0
CLARK (149.6Gb)	family	False positives	2	457.0
CLARK (149.6Gb)	family	Completeness	2	0.9431818181818182
CLARK (149.6Gb)	family	Purity	2	0.1537037037037037
CLARK (149.6Gb)	family	F1 score	2	0.2643312101910828
CLARK (149.6Gb)	family	Jaccard index	2	0.15229357798165138
CLARK (149.6Gb)	genus	True positives	2	175.0
CLARK (149.6Gb)	genus	False negatives	2	19.0
CLARK (149.6Gb)	genus	False positives	2	2068.0
CLARK (149.6Gb)	genus	Completeness	2	0.9020618556701031
CLARK (149.6Gb)	genus	Purity	2	0.0780205082478823
CLARK (149.6Gb)	genus	F1 score	2	0.14361920393926958
CLARK (149.6Gb)	genus	Jaccard index	2	0.07736516357206012
CLARK (149.6Gb)	species	True positives	2	56.0
CLARK (149.6Gb)	species	False negatives	2	185.0
CLARK (149.6Gb)	species	False positives	2	7509.0
CLARK (149.6Gb)	species	Completeness	2	0.23236514522821577
CLARK (149.6Gb)	species	Purity	2	0.007402511566424323
CLARK (149.6Gb)	species	F1 score	2	0.014347937483986679
CLARK (149.6Gb)	species	Jaccard index	2	0.007225806451612903
CLARK (149.6Gb)	strain	True positives	2	0.0
CLARK (149.6Gb)	strain	False negatives	2	596.0
CLARK (149.6Gb)	strain	False positives	2	0.0
CLARK (149.6Gb)	strain	Completeness	2	0.0
CLARK (149.6Gb)	strain	Purity	2	0.0
CLARK (149.6Gb)	strain	Jaccard index	2	0.0
CLARK (149.6Gb)	kingdom	L1 norm error	2	0.0014101523857215303
CLARK (149.6Gb)	phylum	L1 norm error	2	0.18257841808163483
CLARK (149.6Gb)	class	L1 norm error	2	0.27250273736495045
CLARK (149.6Gb)	order	L1 norm error	2	0.8282281778288527
CLARK (149.6Gb)	family	L1 norm error	2	0.6032856434821374
CLARK (149.6Gb)	genus	L1 norm error	2	0.7660307354991827
CLARK (149.6Gb)	species	L1 norm error	2	1.6485771537822087
CLARK (149.6Gb)	na	Weighted UniFrac error	2	0.03295134417054225
CLARK (149.6Gb)	na	Unweighted UniFrac error	2	9.625869154673618
CLARK (149.6Gb)	na	Weighted UniFrac (CAMI)	2	5.090507870929046
CLARK (149.6Gb)	na	Unweighted UniFrac (CAMI)	2	65739.14190873527
CLARK (149.6Gb)	kingdom	Sum of abundances	2	1.0
CLARK (149.6Gb)	phylum	Sum of abundances	2	0.9999999999999999
CLARK (149.6Gb)	class	Sum of abundances	2	0.9999999999999997
CLARK (149.6Gb)	order	Sum of abundances	2	1.000000000000001
CLARK (149.6Gb)	family	Sum of abundances	2	1.0
CLARK (149.6Gb)	genus	Sum of abundances	2	1.0000000000000009
CLARK (149.6Gb)	species	Sum of abundances	2	0.999999999999993
CLARK (149.6Gb)	kingdom	Taxon counts	2	2.0
CLARK (149.6Gb)	phylum	Taxon counts	2	147.0
CLARK (149.6Gb)	class	Taxon counts	2	103.0
CLARK (149.6Gb)	order	Taxon counts	2	228.0
CLARK (149.6Gb)	family	Taxon counts	2	540.0
CLARK (149.6Gb)	genus	Taxon counts	2	2243.0
CLARK (149.6Gb)	species	Taxon counts	2	7565.0
CLARK (149.6Gb)	kingdom	Bray-Curtis distance	3	0.006029666947247158
CLARK (149.6Gb)	phylum	Bray-Curtis distance	3	0.07832967713401082
CLARK (149.6Gb)	class	Bray-Curtis distance	3	0.13011683851886674
CLARK (149.6Gb)	order	Bray-Curtis distance	3	0.3962042952253684
CLARK (149.6Gb)	family	Bray-Curtis distance	3	0.2886702997741608
CLARK (149.6Gb)	genus	Bray-Curtis distance	3	0.39786633147527845
CLARK (149.6Gb)	species	Bray-Curtis distance	3	0.8347262592710533
CLARK (149.6Gb)	kingdom	Shannon diversity	3	0.07671936511809109
CLARK (149.6Gb)	kingdom	Shannon equitability	3	0.11068264759601974
CLARK (149.6Gb)	phylum	Shannon diversity	3	1.202656249144173
CLARK (149.6Gb)	phylum	Shannon equitability	3	0.24099238457411426
CLARK (149.6Gb)	class	Shannon diversity	3	1.9563653148159954
CLARK (149.6Gb)	class	Shannon equitability	3	0.4221099701372795
CLARK (149.6Gb)	order	Shannon diversity	3	2.9728153683205236
CLARK (149.6Gb)	order	Shannon equitability	3	0.5471047960083313
CLARK (149.6Gb)	family	Shannon diversity	3	3.769285999673427
CLARK (149.6Gb)	family	Shannon equitability	3	0.5991011011822145
CLARK (149.6Gb)	genus	Shannon diversity	3	4.782191407746118
CLARK (149.6Gb)	genus	Shannon equitability	3	0.6198105514246394
CLARK (149.6Gb)	species	Shannon diversity	3	5.786831154404592
CLARK (149.6Gb)	species	Shannon equitability	3	0.6478800514690117
CLARK (149.6Gb)	kingdom	True positives	3	2.0
CLARK (149.6Gb)	kingdom	False negatives	3	0.0
CLARK (149.6Gb)	kingdom	False positives	3	0.0
CLARK (149.6Gb)	kingdom	Completeness	3	1.0
CLARK (149.6Gb)	kingdom	Purity	3	1.0
CLARK (149.6Gb)	kingdom	F1 score	3	1.0
CLARK (149.6Gb)	kingdom	Jaccard index	3	1.0
CLARK (149.6Gb)	phylum	True positives	3	12.0
CLARK (149.6Gb)	phylum	False negatives	3	0.0
CLARK (149.6Gb)	phylum	False positives	3	135.0
CLARK (149.6Gb)	phylum	Completeness	3	1.0
CLARK (149.6Gb)	phylum	Purity	3	0.08163265306122448
CLARK (149.6Gb)	phylum	F1 score	3	0.15094339622641506
CLARK (149.6Gb)	phylum	Jaccard index	3	0.08163265306122448
CLARK (149.6Gb)	class	True positives	3	21.0
CLARK (149.6Gb)	class	False negatives	3	0.0
CLARK (149.6Gb)	class	False positives	3	82.0
CLARK (149.6Gb)	class	Completeness	3	1.0
CLARK (149.6Gb)	class	Purity	3	0.20388349514563106
CLARK (149.6Gb)	class	F1 score	3	0.33870967741935487
CLARK (149.6Gb)	class	Jaccard index	3	0.20388349514563106
CLARK (149.6Gb)	order	True positives	3	40.0
CLARK (149.6Gb)	order	False negatives	3	0.0
CLARK (149.6Gb)	order	False positives	3	189.0
CLARK (149.6Gb)	order	Completeness	3	1.0
CLARK (149.6Gb)	order	Purity	3	0.17467248908296942
CLARK (149.6Gb)	order	F1 score	3	0.29739776951672864
CLARK (149.6Gb)	order	Jaccard index	3	0.17467248908296942
CLARK (149.6Gb)	family	True positives	3	83.0
CLARK (149.6Gb)	family	False negatives	3	5.0
CLARK (149.6Gb)	family	False positives	3	457.0
CLARK (149.6Gb)	family	Completeness	3	0.9431818181818182
CLARK (149.6Gb)	family	Purity	3	0.1537037037037037
CLARK (149.6Gb)	family	F1 score	3	0.2643312101910828
CLARK (149.6Gb)	family	Jaccard index	3	0.15229357798165138
CLARK (149.6Gb)	genus	True positives	3	175.0
CLARK (149.6Gb)	genus	False negatives	3	19.0
CLARK (149.6Gb)	genus	False positives	3	2068.0
CLARK (149.6Gb)	genus	Completeness	3	0.9020618556701031
CLARK (149.6Gb)	genus	Purity	3	0.0780205082478823
CLARK (149.6Gb)	genus	F1 score	3	0.14361920393926958
CLARK (149.6Gb)	genus	Jaccard index	3	0.07736516357206012
CLARK (149.6Gb)	species	True positives	3	56.0
CLARK (149.6Gb)	species	False negatives	3	185.0
CLARK (149.6Gb)	species	False positives	3	7514.0
CLARK (149.6Gb)	species	Completeness	3	0.23236514522821577
CLARK (149.6Gb)	species	Purity	3	0.007397622192866579
CLARK (149.6Gb)	species	F1 score	3	0.014338753040583792
CLARK (149.6Gb)	species	Jaccard index	3	0.007221147646679561
CLARK (149.6Gb)	strain	True positives	3	0.0
CLARK (149.6Gb)	strain	False negatives	3	596.0
CLARK (149.6Gb)	strain	False positives	3	0.0
CLARK (149.6Gb)	strain	Completeness	3	0.0
CLARK (149.6Gb)	strain	Purity	3	0.0
CLARK (149.6Gb)	strain	Jaccard index	3	0.0
CLARK (149.6Gb)	kingdom	L1 norm error	3	0.012059333894494317
CLARK (149.6Gb)	phylum	L1 norm error	3	0.1566593542680217
CLARK (149.6Gb)	class	L1 norm error	3	0.26023367703773354
CLARK (149.6Gb)	order	L1 norm error	3	0.7924085904507367
CLARK (149.6Gb)	family	L1 norm error	3	0.5773405995483217
CLARK (149.6Gb)	genus	L1 norm error	3	0.7957326629505564
CLARK (149.6Gb)	species	L1 norm error	3	1.6694525185421136
CLARK (149.6Gb)	na	Weighted UniFrac error	3	0.032388108999773686
CLARK (149.6Gb)	na	Unweighted UniFrac error	3	9.626059381551075
CLARK (149.6Gb)	na	Weighted UniFrac (CAMI)	3	5.055792445053082
CLARK (149.6Gb)	na	Unweighted UniFrac (CAMI)	3	65775.15857875526
CLARK (149.6Gb)	kingdom	Sum of abundances	3	1.0000000000000002
CLARK (149.6Gb)	phylum	Sum of abundances	3	0.9999999999999996
CLARK (149.6Gb)	class	Sum of abundances	3	1.0
CLARK (149.6Gb)	order	Sum of abundances	3	0.9999999999999994
CLARK (149.6Gb)	family	Sum of abundances	3	0.9999999999999983
CLARK (149.6Gb)	genus	Sum of abundances	3	1.0000000000000002
CLARK (149.6Gb)	species	Sum of abundances	3	1.000000000000002
CLARK (149.6Gb)	kingdom	Taxon counts	3	2.0
CLARK (149.6Gb)	phylum	Taxon counts	3	147.0
CLARK (149.6Gb)	class	Taxon counts	3	103.0
CLARK (149.6Gb)	order	Taxon counts	3	229.0
CLARK (149.6Gb)	family	Taxon counts	3	540.0
CLARK (149.6Gb)	genus	Taxon counts	3	2243.0
CLARK (149.6Gb)	species	Taxon counts	3	7570.0
CLARK (149.6Gb)	kingdom	Bray-Curtis distance	4	0.004906014099310018
CLARK (149.6Gb)	phylum	Bray-Curtis distance	4	0.0785494438785183
CLARK (149.6Gb)	class	Bray-Curtis distance	4	0.13766657024599524
CLARK (149.6Gb)	order	Bray-Curtis distance	4	0.4014041328281961
CLARK (149.6Gb)	family	Bray-Curtis distance	4	0.272019363240799
CLARK (149.6Gb)	genus	Bray-Curtis distance	4	0.38724026167118547
CLARK (149.6Gb)	species	Bray-Curtis distance	4	0.8379338140881737
CLARK (149.6Gb)	kingdom	Shannon diversity	4	0.07195139686881857
CLARK (149.6Gb)	kingdom	Shannon equitability	4	0.10380392344767825
CLARK (149.6Gb)	phylum	Shannon diversity	4	1.1904815266379847
CLARK (149.6Gb)	phylum	Shannon equitability	4	0.23887951377468436
CLARK (149.6Gb)	class	Shannon diversity	4	1.968817022815641
CLARK (149.6Gb)	class	Shannon equitability	4	0.42479657986813285
CLARK (149.6Gb)	order	Shannon diversity	4	2.9969060316996723
CLARK (149.6Gb)	order	Shannon equitability	4	0.5524301647097979
CLARK (149.6Gb)	family	Shannon diversity	4	3.802330504597267
CLARK (149.6Gb)	family	Shannon equitability	4	0.6045313912418697
CLARK (149.6Gb)	genus	Shannon diversity	4	4.839384415394561
CLARK (149.6Gb)	genus	Shannon equitability	4	0.6272232261977143
CLARK (149.6Gb)	species	Shannon diversity	4	5.901965749306927
CLARK (149.6Gb)	species	Shannon equitability	4	0.6608778447028163
CLARK (149.6Gb)	kingdom	True positives	4	2.0
CLARK (149.6Gb)	kingdom	False negatives	4	0.0
CLARK (149.6Gb)	kingdom	False positives	4	0.0
CLARK (149.6Gb)	kingdom	Completeness	4	1.0
CLARK (149.6Gb)	kingdom	Purity	4	1.0
CLARK (149.6Gb)	kingdom	F1 score	4	1.0
CLARK (149.6Gb)	kingdom	Jaccard index	4	1.0
CLARK (149.6Gb)	phylum	True positives	4	12.0
CLARK (149.6Gb)	phylum	False negatives	4	0.0
CLARK (149.6Gb)	phylum	False positives	4	134.0
CLARK (149.6Gb)	phylum	Completeness	4	1.0
CLARK (149.6Gb)	phylum	Purity	4	0.0821917808219178
CLARK (149.6Gb)	phylum	F1 score	4	0.1518987341772152
CLARK (149.6Gb)	phylum	Jaccard index	4	0.0821917808219178
CLARK (149.6Gb)	class	True positives	4	21.0
CLARK (149.6Gb)	class	False negatives	4	0.0
CLARK (149.6Gb)	class	False positives	4	82.0
CLARK (149.6Gb)	class	Completeness	4	1.0
CLARK (149.6Gb)	class	Purity	4	0.20388349514563106
CLARK (149.6Gb)	class	F1 score	4	0.33870967741935487
CLARK (149.6Gb)	class	Jaccard index	4	0.20388349514563106
CLARK (149.6Gb)	order	True positives	4	40.0
CLARK (149.6Gb)	order	False negatives	4	0.0
CLARK (149.6Gb)	order	False positives	4	187.0
CLARK (149.6Gb)	order	Completeness	4	1.0
CLARK (149.6Gb)	order	Purity	4	0.1762114537444934
CLARK (149.6Gb)	order	F1 score	4	0.299625468164794
CLARK (149.6Gb)	order	Jaccard index	4	0.1762114537444934
CLARK (149.6Gb)	family	True positives	4	83.0
CLARK (149.6Gb)	family	False negatives	4	5.0
CLARK (149.6Gb)	family	False positives	4	456.0
CLARK (149.6Gb)	family	Completeness	4	0.9431818181818182
CLARK (149.6Gb)	family	Purity	4	0.15398886827458255
CLARK (149.6Gb)	family	F1 score	4	0.2647527910685805
CLARK (149.6Gb)	family	Jaccard index	4	0.15257352941176472
CLARK (149.6Gb)	genus	True positives	4	175.0
CLARK (149.6Gb)	genus	False negatives	4	19.0
CLARK (149.6Gb)	genus	False positives	4	2068.0
CLARK (149.6Gb)	genus	Completeness	4	0.9020618556701031
CLARK (149.6Gb)	genus	Purity	4	0.0780205082478823
CLARK (149.6Gb)	genus	F1 score	4	0.14361920393926958
CLARK (149.6Gb)	genus	Jaccard index	4	0.07736516357206012
CLARK (149.6Gb)	species	True positives	4	56.0
CLARK (149.6Gb)	species	False negatives	4	185.0
CLARK (149.6Gb)	species	False positives	4	7503.0
CLARK (149.6Gb)	species	Completeness	4	0.23236514522821577
CLARK (149.6Gb)	species	Purity	4	0.007408387352824447
CLARK (149.6Gb)	species	F1 score	4	0.014358974358974359
CLARK (149.6Gb)	species	Jaccard index	4	0.007231404958677686
CLARK (149.6Gb)	strain	True positives	4	0.0
CLARK (149.6Gb)	strain	False negatives	4	596.0
CLARK (149.6Gb)	strain	False positives	4	0.0
CLARK (149.6Gb)	strain	Completeness	4	0.0
CLARK (149.6Gb)	strain	Purity	4	0.0
CLARK (149.6Gb)	strain	Jaccard index	4	0.0
CLARK (149.6Gb)	kingdom	L1 norm error	4	0.009812028198620036
CLARK (149.6Gb)	phylum	L1 norm error	4	0.1570988877570365
CLARK (149.6Gb)	class	L1 norm error	4	0.2753331404919905
CLARK (149.6Gb)	order	L1 norm error	4	0.8028082656563928
CLARK (149.6Gb)	family	L1 norm error	4	0.5440387264815981
CLARK (149.6Gb)	genus	L1 norm error	4	0.7744805233423702
CLARK (149.6Gb)	species	L1 norm error	4	1.6758676281763596
CLARK (149.6Gb)	na	Weighted UniFrac error	4	0.032534968234258506
CLARK (149.6Gb)	na	Unweighted UniFrac error	4	9.61605168365167
CLARK (149.6Gb)	na	Weighted UniFrac (CAMI)	4	5.05984324298974
CLARK (149.6Gb)	na	Unweighted UniFrac (CAMI)	4	65678.17263740816
CLARK (149.6Gb)	kingdom	Sum of abundances	4	1.0
CLARK (149.6Gb)	phylum	Sum of abundances	4	1.0
CLARK (149.6Gb)	class	Sum of abundances	4	1.0000000000000002
CLARK (149.6Gb)	order	Sum of abundances	4	1.0000000000000002
CLARK (149.6Gb)	family	Sum of abundances	4	0.9999999999999993
CLARK (149.6Gb)	genus	Sum of abundances	4	0.9999999999999973
CLARK (149.6Gb)	species	Sum of abundances	4	1.0000000000000064
CLARK (149.6Gb)	kingdom	Taxon counts	4	2.0
CLARK (149.6Gb)	phylum	Taxon counts	4	146.0
CLARK (149.6Gb)	class	Taxon counts	4	103.0
CLARK (149.6Gb)	order	Taxon counts	4	227.0
CLARK (149.6Gb)	family	Taxon counts	4	539.0
CLARK (149.6Gb)	genus	Taxon counts	4	2243.0
CLARK (149.6Gb)	species	Taxon counts	4	7559.0
CLARK (149.6Gb)	kingdom	Bray-Curtis distance	5	0.006739281795140174
CLARK (149.6Gb)	phylum	Bray-Curtis distance	5	0.09431732924562791
CLARK (149.6Gb)	class	Bray-Curtis distance	5	0.15734023667673128
CLARK (149.6Gb)	order	Bray-Curtis distance	5	0.41147170414821327
CLARK (149.6Gb)	family	Bray-Curtis distance	5	0.2899039888156161
CLARK (149.6Gb)	genus	Bray-Curtis distance	5	0.40261965562267077
CLARK (149.6Gb)	species	Bray-Curtis distance	5	0.8508331953987489
CLARK (149.6Gb)	kingdom	Shannon diversity	5	0.07968516731092781
CLARK (149.6Gb)	kingdom	Shannon equitability	5	0.1149613957118829
CLARK (149.6Gb)	phylum	Shannon diversity	5	1.175900634862352
CLARK (149.6Gb)	phylum	Shannon equitability	5	0.2359537427653677
CLARK (149.6Gb)	class	Shannon diversity	5	1.922067615076667
CLARK (149.6Gb)	class	Shannon equitability	5	0.4147098179759707
CLARK (149.6Gb)	order	Shannon diversity	5	2.9805493885982655
CLARK (149.6Gb)	order	Shannon equitability	5	0.5480886208679531
CLARK (149.6Gb)	family	Shannon diversity	5	3.744677056997124
CLARK (149.6Gb)	family	Shannon equitability	5	0.5950147115708275
CLARK (149.6Gb)	genus	Shannon diversity	5	4.743839896372666
CLARK (149.6Gb)	genus	Shannon equitability	5	0.6147688712763562
CLARK (149.6Gb)	species	Shannon diversity	5	5.795653304165202
CLARK (149.6Gb)	species	Shannon equitability	5	0.6490311242227865
CLARK (149.6Gb)	kingdom	True positives	5	2.0
CLARK (149.6Gb)	kingdom	False negatives	5	0.0
CLARK (149.6Gb)	kingdom	False positives	5	0.0
CLARK (149.6Gb)	kingdom	Completeness	5	1.0
CLARK (149.6Gb)	kingdom	Purity	5	1.0
CLARK (149.6Gb)	kingdom	F1 score	5	1.0
CLARK (149.6Gb)	kingdom	Jaccard index	5	1.0
CLARK (149.6Gb)	phylum	True positives	5	12.0
CLARK (149.6Gb)	phylum	False negatives	5	0.0
CLARK (149.6Gb)	phylum	False positives	5	134.0
CLARK (149.6Gb)	phylum	Completeness	5	1.0
CLARK (149.6Gb)	phylum	Purity	5	0.0821917808219178
CLARK (149.6Gb)	phylum	F1 score	5	0.1518987341772152
CLARK (149.6Gb)	phylum	Jaccard index	5	0.0821917808219178
CLARK (149.6Gb)	class	True positives	5	21.0
CLARK (149.6Gb)	class	False negatives	5	0.0
CLARK (149.6Gb)	class	False positives	5	82.0
CLARK (149.6Gb)	class	Completeness	5	1.0
CLARK (149.6Gb)	class	Purity	5	0.20388349514563106
CLARK (149.6Gb)	class	F1 score	5	0.33870967741935487
